iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnkufrac(1)	M_lnCltot(1)	M_lnClmet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	LnPrior	LnData	LnPosterior
300	-2.12678	1.43798	-1.1146	-3.65327	-1.19372	-1.0666	-1.74635	0.130613	0.570347	0.529062	0.426646	0.19435	1.29969	1.27916	1.29812	1.14871	1.29995	-0.699001	0.251793	1.13269	0.1228	-0.719169	-1.26356	1.09984	-1.69354	1.3477	-1.2886	-0.208957	2.2783	0.591216	-0.230516	-1.69588	1.49618	-4.28053	-0.543251	0.354501	1.75147	-0.523981	0.32722	0.906467	0.394281	-1.87159	-2.24006	0.0424358	-1.24091	-0.37816	1.37353	1.37275	1.47362	0.14668	-3.94667	0.968546	0.864421	-0.642334	1.02236	-0.326148	0.105336	-1.71175	0.893557	-0.300376	0.972479	0.568134	-1.3371	1.26262	-1.70925	0.815372	-0.482376	-1.041056e+002	-9.788374e+002	-1.082943e+003
310	-0.28992	1.56062	-1.20105	-3.68769	-1.39394	-1.11262	-0.574438	0.330122	0.63417	0.539862	0.409633	0.30003	1.29969	1.29721	1.29812	1.154	1.29957	-0.497582	-0.0740358	1.30057	0.200389	1.24799	1.88723	-0.581279	-1.68593	1.55955	-0.269932	1.3239	-0.111194	0.939909	-0.468911	-0.502265	1.49618	-4.19194	-0.468315	0.549076	0.284364	0.406133	0.32722	1.25071	0.390678	1.03686	0.932241	0.231679	-1.19515	-0.274442	0.533324	2.22433	-0.0290888	0.165552	-3.97178	-0.747129	-2.12082	1.07164	1.08472	-0.279173	0.105336	-0.340478	-0.362986	-0.461636	0.71657	-0.0769809	-0.685374	0.541585	-1.47211	1.20296	-0.650746	-9.833115e+001	-9.805521e+002	-1.078883e+003
320	-1.74702	1.54508	-1.23764	-3.70111	-0.056622	-1.06201	-0.361434	0.141606	0.724535	0.54105	0.490764	0.146907	1.29807	1.15671	1.29702	1.17249	1.29915	-2.8799	0.0488594	1.25604	-0.322616	0.560728	0.746902	1.30645	-1.79704	0.830376	1.04275	-0.358312	0.0782518	0.85604	0.130959	0.153115	1.49618	-3.85736	-0.488787	0.180602	-1.33092	0.546934	-0.72339	1.06946	0.12147	-0.25378	-0.318054	0.570859	-1.14817	-0.48248	0.202184	-0.674782	0.168308	0.153368	-3.94259	-0.747129	1.37685	1.10134	1.50101	-0.27341	2.61421	-0.0202621	1.39695	-0.117914	0.676231	-1.58624	1.86887	0.165709	-1.94911	0.527197	-0.72999	-1.042113e+002	-9.766309e+002	-1.080842e+003
330	-1.85364	1.49424	-1.22498	-3.69242	-0.559715	-0.972611	-1.95531	0.119477	0.861461	0.561731	0.528495	0.102936	1.29679	1.10404	1.29836	1.22222	1.29942	2.68076	-0.756164	1.02982	-0.580421	-0.647135	-0.165896	0.443993	-1.37825	0.858626	0.573233	-1.06824	0.189377	0.432995	-0.340159	2.2054	0.281592	-3.40504	-0.594063	-0.415866	0.110779	0.157113	0.15758	1.06946	0.0838174	-0.0752992	0.0950798	1.18377	-1.22761	-0.608794	1.11866	0.796597	0.773061	0.0635046	-3.70678	0.139179	1.32515	1.15327	1.00619	-0.321864	1.21116	0.341274	0.0512357	-0.175122	0.426109	-1.79545	1.01667	0.435129	-1.79868	0.534391	-2.68863	-1.022580e+002	-9.776847e+002	-1.079943e+003
340	-1.11592	1.49424	-1.11671	-3.72098	-1.27627	-0.94858	-1.92056	0.136159	0.844264	0.542643	0.546809	0.487112	1.29998	1.12923	1.29836	1.24378	1.29974	-0.967334	-0.756164	0.80095	-0.657407	1.23925	0.0988844	0.454166	-1.57117	0.536908	0.721599	1.4815	0.102415	0.735195	-0.353978	-0.150534	0.281592	-3.13336	-0.740756	-0.011606	0.373347	-1.21071	1.08185	0.923853	-0.0700361	1.6742	0.0950798	0.799425	-1.37939	-0.462053	-0.674314	0.0322946	0.288582	0.22023	-3.44638	-1.4794	-1.29898	1.13994	0.929076	-0.562939	0.565676	-0.116574	1.15101	-0.320729	0.466297	0.411839	1.00961	1.76981	-2.13388	0.381048	-1.30837	-9.776838e+001	-9.713302e+002	-1.069099e+003
350	-1.29667	1.50799	-1.1771	-3.68264	-2.65262	-0.973548	-1.92056	0.249886	0.775584	0.505579	0.530165	0.132577	1.29968	1.19826	1.29419	1.23485	1.29925	1.77883	0.0646372	1.16595	-0.635845	2.33095	1.53618	1.27282	-1.49102	0.918735	-0.761958	-0.832877	-0.933862	1.01097	-0.486188	-1.37932	0.174371	-3.48409	-0.588611	-0.0842373	1.16763	1.51175	0.44732	1.1909	0.0970759	0.92306	-1.13598	0.577098	-1.54464	-0.606504	-0.586051	-0.043142	0.556904	0.118105	-3.84028	0.387349	0.255129	1.53327	1.30117	-0.395153	0.308954	1.07171	0.243463	-0.216478	0.569665	1.18161	0.545234	0.114301	-1.80819	0.846368	-0.143392	-9.771377e+001	-9.733010e+002	-1.071015e+003
360	-1.11469	1.70709	-1.19092	-3.6702	-2.3045	-0.925038	-2.61472	0.274806	0.718187	0.553989	0.484813	0.418653	1.29972	1.21063	1.29077	1.22118	1.29925	0.569928	0.645054	0.912	-0.635845	0.953877	-0.707661	1.27282	-1.18063	0.640204	0.543077	-0.058888	-1.6958	0.789589	-0.969944	0.248167	-0.272957	-3.56434	-0.484651	0.263532	0.364882	-0.384341	-0.729501	1.01346	-0.317874	0.0654327	1.24669	1.5285	-1.38894	-0.853581	1.16501	1.06023	1.16264	0.117466	-4.02761	-0.84912	-0.0891005	-0.0127073	1.30117	-0.42673	-0.584263	-0.676003	2.01218	-0.349963	0.450941	1.84608	1.51304	0.536255	-1.45972	0.842917	-0.375751	-9.911169e+001	-9.814700e+002	-1.080582e+003
370	-2.04879	1.70595	-1.19802	-3.71202	-3.84678	-0.906517	-3.36949	0.0972841	0.837775	0.588892	0.496442	0.29951	1.29972	1.128	1.29077	1.19786	1.29965	1.52585	0.95347	1.23488	-0.551682	-0.486957	2.75445	-0.568009	-1.26597	0.725956	-2.14359	1.30406	-0.810912	0.937878	-0.821302	-0.37972	-0.272957	-3.11954	-0.495771	0.175127	-1.50288	1.13573	0.276944	1.01346	-0.0635211	-1.66676	1.8161	0.420955	-1.15416	-0.664794	0.21012	0.52742	-0.0466997	0.136433	-4.0842	-1.60807	1.08705	1.97212	0.906333	-0.839669	0.646298	0.549263	0.67963	-0.0734567	0.433494	-1.45608	1.49252	0.124863	-1.15484	0.666196	-0.726753	-1.068275e+002	-9.782562e+002	-1.085084e+003
380	-1.72063	1.60167	-1.22815	-3.72578	-1.17481	-0.913346	-2.3705	0.100031	0.796623	0.620175	0.456356	0.359804	1.29846	1.18553	1.28475	1.14789	1.29965	0.403524	-0.331462	1.09694	-0.148495	-0.387178	0.776075	-0.415092	-1.39193	0.415968	-2.411	-0.847915	0.236286	0.592526	-0.589888	-0.725215	0.275918	-2.97314	-0.353132	0.345731	1.23061	-1.98358	-0.701225	1.01346	-0.0142847	-0.266218	1.05096	1.35016	-0.857226	-0.508307	0.272722	0.52742	-0.0400004	0.122173	-4.21019	1.01321	0.992504	0.139992	1.17036	-0.839669	-0.258478	0.750335	-0.172729	-0.0328453	0.312358	0.324315	0.718996	-0.0924205	-1.54942	0.9417	-1.6812	-9.643214e+001	-9.868408e+002	-1.083273e+003
390	-2.09467	1.65481	-1.22689	-3.69102	0.393332	-0.954095	-0.397135	0.147984	0.808738	0.587698	0.437856	0.119025	1.29977	1.19408	1.29644	1.10466	1.29979	-0.212803	1.59006	0.715068	-0.866121	-0.567495	0.638526	0.134768	-1.06017	1.24568	0.916192	1.7603	-1.0772	0.807293	-0.83697	-0.815854	0.219521	-3.57236	-0.385679	-0.0512262	-0.814294	-0.935427	0.690723	1.06523	0.201247	-0.266218	1.07437	0.458064	-1.18987	-0.690717	0.31979	0.263956	0.41402	0.10819	-4.25643	-2.55008	-0.470454	0.419652	1.0429	-0.527682	0.948041	-1.02888	0.479523	-0.352114	0.810712	-1.56556	-0.726827	1.84998	-1.83677	0.356583	3.01199	-1.065684e+002	-9.799830e+002	-1.086551e+003
400	-1.6252	1.93329	-1.21161	-3.70372	0.469163	-0.970783	-1.56459	0.0676595	0.727926	0.515058	0.474821	0.00692769	1.29878	1.20992	1.29449	1.14125	1.29979	0.0210281	1.31146	1.28439	-0.278459	0.523502	1.60165	1.17397	-1.73416	0.793267	0.408552	-0.523068	-0.1038	0.850919	-0.564974	0.152762	0.377944	-4.24031	-0.423162	0.314294	-0.936477	-0.154757	-0.425611	1.11953	0.102287	-0.266218	-0.351486	0.202225	-1.18714	-0.781947	-1.03951	-0.226905	-0.231406	0.363928	-3.74205	1.26408	1.22238	0.372529	1.21459	-0.596653	1.26982	0.368293	0.8885	-0.0555456	0.770637	0.02061	-1.25673	-0.599853	-1.75161	0.876526	-0.811544	-9.719755e+001	-9.722605e+002	-1.069458e+003
410	-1.63123	1.93329	-1.25013	-3.66305	-1.41948	-0.940362	-1.38293	0.140195	0.857815	0.451928	0.472552	0.501468	1.29787	1.29868	1.29528	1.1479	1.29983	-0.462013	0.452509	1.317	-0.42327	0.719816	1.06311	-0.143112	-1.73416	0.92209	1.04929	-0.332142	-1.40555	1.1636	-0.676262	0.340543	0.377944	-3.54086	-0.808911	-0.325339	-0.565514	0.103769	-0.549854	1.3281	-0.215442	0.258198	0.539068	0.166795	-1.46032	-0.81423	0.14737	-0.330788	-0.557728	0.316636	-4.2907	-1.92187	1.64079	0.372529	1.46716	-0.642535	-0.0343636	0.369882	1.53227	0.0691271	0.720537	0.36548	-0.118548	-0.18377	-1.40515	0.924194	-1.40266	-9.925467e+001	-9.777636e+002	-1.077018e+003
420	-0.87826	2.18951	-1.16126	-3.72925	-0.696361	-0.903357	-2.44999	0.0187001	0.952708	0.460056	0.517825	0.100249	1.29727	1.16616	1.29889	1.14363	1.29994	0.465014	-0.885984	1.16588	-0.468039	0.550763	1.15536	-0.853295	-1.84861	1.00429	-0.318961	-0.969268	-0.904019	0.982895	-0.910027	-2.17381	0.377944	-3.82212	-0.614959	-0.47956	-0.565514	0.932324	0.655927	1.21998	-0.26963	-2.65894	0.630831	0.192533	-1.5309	-0.82436	0.148452	1.29148	-0.160423	0.526614	-3.77279	1.02189	-2.01945	0.100697	1.4861	-0.490537	-0.154301	2.80959	0.0270404	-0.077988	0.609515	0.36548	-0.373934	-0.18377	-1.6314	0.759713	1.84636	-1.110847e+002	-9.771092e+002	-1.088194e+003
430	-1.62125	1.77778	-1.12017	-3.72711	-1.97036	-0.969716	-1.03759	0.00549338	0.831639	0.446869	0.479991	0.179953	1.29969	1.26273	1.29877	1.12641	1.29993	0.895419	-0.445278	1.14603	-0.75791	-0.612412	1.25551	2.75618	-1.72656	1.12121	-0.369086	1.26427	-1.29762	0.748909	-0.910027	0.284964	0.377944	-2.64997	-0.798885	0.88842	-1.49255	0.0790455	1.23952	1.01522	-0.226498	0.240176	0.984144	0.694539	-1.5309	-0.647797	-0.691702	1.5407	2.30324	0.204669	-3.67863	1.10415	0.224866	1.8253	1.42069	-0.421219	0.444636	-1.16497	2.4097	-0.43383	0.608192	0.341409	1.29975	0.077758	-2.22135	0.648578	-1.22464	-1.025893e+002	-9.818931e+002	-1.084482e+003
440	-2.22475	1.34246	-1.17088	-3.69948	-1.42145	-0.913239	-0.794577	0.119822	0.797252	0.569227	0.525979	0.308195	1.29969	1.21464	1.29172	1.24623	1.29986	2.28415	1.87391	1.14603	-0.559176	-0.457924	-0.153623	0.65849	-1.21593	0.781693	-0.741267	-0.734458	0.276404	0.629776	-0.781827	0.562449	0.312186	-3.10474	-0.204992	0.266353	-0.868773	0.410746	1.73202	1.0582	-0.00874285	-0.00115579	1.1394	1.57291	-1.5309	-0.452343	-0.0507573	-0.559831	1.79668	0.238973	-3.94444	1.07373	0.224866	1.14541	1.09902	-0.659147	1.59265	0.788033	0.805494	-0.0709586	0.407961	1.15868	-0.875869	0.571382	-1.4202	0.648578	-0.0219131	-9.716661e+001	-9.788540e+002	-1.076021e+003
450	-2.15419	1.21781	-1.22411	-3.62987	-2.00871	-0.888315	-0.988605	0.0760451	0.650367	0.588379	0.538196	0.081623	1.29984	1.29071	1.29731	1.13094	1.29656	-0.584095	-0.0754687	0.990621	-0.559176	0.317466	0.435977	0.850411	-1.53516	0.853975	0.217786	1.72426	-0.46289	0.520057	-0.748809	0.646838	0.71552	-3.3034	-0.59785	-0.231149	1.84545	-0.577608	1.96214	1.04339	0.0155766	-1.11567	-1.6857	2.59222	-1.26694	-0.680147	-0.739676	0.632068	1.86746	0.326806	-3.46108	1.38213	-1.11841	0.908261	0.857277	-0.657839	0.934993	0.881136	0.8335	-0.136024	0.529364	-1.09111	-0.272785	0.571382	-1.29403	0.648578	0.802511	-9.451776e+001	-9.838744e+002	-1.078392e+003
460	-0.655424	1.77852	-1.20672	-3.62438	-2.8647	-0.950052	-1.95848	0.259693	0.615765	0.55936	0.523307	0.0906654	1.29979	1.27967	1.2949	1.15144	1.29903	0.78719	-0.423884	1.01853	-0.559176	0.136379	-0.492396	-0.104435	-1.81173	0.651102	-0.772083	1.3297	0.648287	0.841021	-0.301923	1.12355	-0.329745	-4.22336	-0.51667	-0.0174562	0.604904	0.851749	-0.442547	1.04584	0.0795329	-0.136303	-0.0956157	0.123264	-1.3644	-0.509122	1.12492	-0.364367	0.431788	0.0167059	-3.55993	-0.908886	-1.9225	2.08301	0.885391	-0.632247	0.255658	0.217251	1.86047	-0.204823	0.464952	-0.0808572	0.0274179	1.50162	-1.82597	0.771398	-0.993542	-9.434435e+001	-9.797524e+002	-1.074097e+003
470	-0.813344	1.24415	-1.19019	-3.70825	-0.83611	-0.924103	-1.93031	0.237866	0.695732	0.546692	0.551639	0.177599	1.29606	1.27305	1.28952	1.24928	1.29912	-0.0434338	1.36243	1.1782	-0.461105	-0.121079	-0.393763	1.23674	-1.63937	0.492522	-0.0579621	1.3297	0.30857	1.09929	-0.35286	-0.063284	-1.07154	-3.87064	-0.532552	-0.237923	0.604904	-0.244139	0.215498	1.06943	-0.0936254	0.0381397	0.177488	1.34989	-1.09126	-0.538826	-0.506492	0.204292	1.18444	0.0958857	-3.7412	-0.908886	-1.0359	1.99597	1.22957	-0.354592	1.11578	0.369604	0.673057	-0.189916	0.413083	-0.796633	0.0274179	1.02732	-1.35245	0.869928	-0.485798	-9.402611e+001	-9.772668e+002	-1.071293e+003
480	-2.05202	1.32144	-1.19628	-3.70825	-2.51814	-0.959727	-2.56525	0.192469	0.742237	0.512263	0.527137	0.0180804	1.29939	1.19647	1.29652	1.28896	1.29962	0.360399	0.610297	1.11319	-0.472761	-0.911662	-0.393763	0.190224	-1.92283	0.639259	-0.961741	-1.23747	0.30857	0.804074	-0.712431	-0.063284	-1.29978	-4.24465	-0.794287	-0.711167	1.18808	0.266881	0.215498	1.08337	0.0454731	0.408355	-0.566379	1.56244	-1.41491	-0.580294	0.611549	0.642791	2.47014	0.340322	-3.48356	-0.275836	0.733664	1.89807	1.1187	-0.503201	-0.308044	-0.676135	-0.186306	0.0109914	0.270157	-0.888997	-0.531827	0.614909	-1.7107	0.608976	-0.485798	-9.599235e+001	-9.732962e+002	-1.069289e+003
490	-1.15012	1.57892	-1.25995	-3.64257	-1.86232	-0.929562	-1.86016	0.122999	0.774091	0.558496	0.483225	0.167	1.2987	1.13254	1.29808	1.2149	1.29863	1.85806	0.610297	1.00648	-0.5562	-0.482662	-0.902919	0.903647	-1.34756	0.584697	1.75051	-0.0954697	-0.0327887	0.866881	-0.712431	0.682058	-0.428672	-4.24465	-0.523115	-0.656067	-0.446794	-0.462608	0.215498	1.1295	-0.0533865	-1.20937	0.262718	0.956734	-1.23359	-0.361136	-1.2313	-1.03606	0.325518	0.261171	-3.90277	-0.144486	-1.97395	1.08764	1.18895	-0.604454	1.05453	0.152366	1.19406	0.0818036	0.604826	1.37024	0.853563	0.811629	-1.79571	0.608976	2.02228	-1.002439e+002	-9.753972e+002	-1.075641e+003
500	-1.7078	1.73221	-1.24377	-3.69244	-0.632063	-0.953072	-0.820592	0.499902	0.815641	0.601416	0.532475	0.148373	1.29946	1.15346	1.29841	1.24022	1.29733	-1.45519	0.610297	1.26602	-0.0690748	0.26994	-0.765746	0.746556	-1.27886	0.858217	0.225056	-0.0954697	-0.51373	0.637708	-0.687098	0.101487	-0.428672	-4.54704	-0.324264	-0.656067	0.697549	0.0572421	1.69014	1.08172	0.177489	0.730238	-0.358721	1.50036	-1.28978	-0.5819	0.0777917	-1.86335	0.399041	0.290783	-3.18608	0.0636536	-0.00455998	1.9663	1.18895	-0.723215	-0.412218	0.770846	1.91106	-0.108703	0.620967	0.395671	1.07229	1.00786	-1.44166	0.565935	-0.55323	-1.022383e+002	-9.797031e+002	-1.081941e+003
510	-1.58471	1.81411	-1.23579	-3.66716	-1.74383	-1.01124	-0.284707	0.343989	0.760326	0.538307	0.555759	0.000194051	1.29852	1.17115	1.29939	1.29155	1.2993	1.64553	0.141864	1.12425	-0.238853	0.26994	1.00019	-0.103803	-0.885568	1.11071	0.225056	0.611948	0.062903	0.642155	-0.198083	-1.38269	0.175917	-4.45649	-0.479515	-0.304585	1.25635	0.0727013	-0.912499	0.985657	0.0212809	1.02539	0.0448975	0.183005	-1.14379	-0.215816	-0.961459	-1.36672	0.253296	0.364579	-3.33217	-1.21488	-1.3247	0.265252	1.21341	-0.540446	0.148902	0.0678885	-0.754865	-0.289573	0.481207	-0.449588	-0.177507	2.43863	-2.10217	0.468217	0.976278	-9.618821e+001	-9.876843e+002	-1.083873e+003
520	-1.99744	1.40042	-1.20844	-3.73316	-1.40507	-1.02493	-1.91522	0.122246	0.733217	0.546602	0.562745	0.274941	1.29952	1.15047	1.29458	1.11989	1.29903	0.969983	-0.988912	1.12425	-0.533738	0.26994	-0.964371	0.0918773	-1.60835	0.785871	-1.71724	0.611948	-0.241722	0.960886	-0.198083	-0.306259	0.218794	-3.96442	-0.482147	-0.393497	-0.52584	1.47773	-0.912499	0.872655	-0.159783	-1.17341	-0.0488977	0.432261	-1.32434	-0.529386	1.36264	0.561717	1.42087	0.0677623	-3.33217	-1.18484	-1.39822	0.108961	1.21341	-0.16921	1.0323	0.665425	0.856916	-0.1933	0.510833	-0.130292	-1.02444	1.41885	-1.69931	0.699753	0.895523	-9.541625e+001	-9.752149e+002	-1.070631e+003
530	-1.01015	1.66341	-1.18347	-3.68084	-1.09938	-1.02778	-0.23141	0.174893	0.767065	0.490549	0.524228	0.125965	1.29955	1.16909	1.29739	1.14083	1.29998	-0.0176756	0.137167	1.20729	-0.226287	1.402	-1.0309	-0.137691	-1.82471	1.02862	-0.141206	-1.69598	0.103035	0.900073	-0.198083	1.48989	0.492534	-4.07298	-0.578948	-0.393497	2.25582	0.499873	-0.912499	1.23823	0.0190183	0.525962	-1.63242	0.395216	-1.38098	-0.484254	0.413394	-0.670634	0.560168	0.573347	-3.55498	-1.27403	0.264828	0.50019	1.30943	-0.207352	0.252641	0.180404	-0.826687	-0.295408	0.369329	0.712463	-1.62557	-0.382899	-1.61791	0.699753	0.312238	-9.633512e+001	-9.784591e+002	-1.074794e+003
540	-1.31603	1.66363	-1.1748	-3.7259	-0.805142	-1.04992	-0.562414	0.0204131	0.765874	0.522359	0.524221	0.183389	1.29922	1.18575	1.29528	1.22706	1.29918	-1.13601	0.370381	1.24796	-0.233154	-0.842893	-1.74687	0.771984	-2.00434	1.08157	0.264462	-0.171491	-0.507951	0.854864	-0.280521	0.635367	0.509974	-4.0658	-0.453725	0.19432	0.879845	-0.162482	-0.912499	1.18385	0.120126	-0.903472	0.708733	0.568868	-1.38098	-0.518894	0.430048	0.389282	1.33806	0.029604	-3.18633	-2.90312	0.264828	0.509816	1.13976	-0.252012	0.187144	-0.0375779	1.81575	-0.398665	0.683408	0.467939	0.743711	-0.0352463	-1.91722	0.506754	0.125148	-9.654908e+001	-9.761273e+002	-1.072676e+003
550	-1.29275	1.63175	-1.19507	-3.7259	-1.50524	-1.02232	-0.729023	0.183496	0.637498	0.489201	0.604462	0.280726	1.29745	1.18307	1.29067	1.21111	1.29913	1.27898	1.29767	1.24655	-0.0966014	-1.54992	1.07008	1.85568	-1.52029	0.92223	-1.35765	-0.617211	-1.84264	1.01134	-0.518932	0.816248	0.31841	-3.65203	-0.182096	0.530746	1.22148	-0.11081	-0.413408	1.18169	0.19371	2.37404	-2.02551	1.09944	-1.44462	-0.531849	-0.533693	-0.909061	1.72935	0.0453404	-3.00967	-0.466156	1.02976	1.46828	1.28302	-0.252012	-1.12983	-0.115759	1.29969	-0.144097	0.576992	0.608796	-0.128359	0.954515	-1.42245	0.957151	0.125148	-9.959957e+001	-9.816719e+002	-1.081271e+003
560	-0.70159	1.78689	-1.18088	-3.66683	-1.50524	-1.1443	-1.01935	0.0986865	0.686579	0.537425	0.607612	0.280726	1.29983	1.28716	1.28753	1.28691	1.29904	-2.1428	-1.33222	0.979412	-0.0966014	-1.66022	0.270906	2.0999	-1.9696	0.630664	2.08487	-0.310506	-1.5433	0.75815	-0.142049	1.52333	0.110343	-3.59652	-0.646424	0.502117	-0.873984	-0.28613	0.604627	1.12501	0.428307	0.540319	2.40105	0.620009	-1.21691	-0.208509	1.62382	0.711658	0.0142036	0.342185	-2.97276	-0.466156	-0.810014	-0.257398	1.08962	-0.252012	0.180811	-0.710938	1.64775	-0.260464	0.799348	-2.17311	-0.255062	0.398239	-1.82788	0.97405	-1.03605	-1.031402e+002	-9.799701e+002	-1.083110e+003
570	-0.623542	1.56784	-1.20158	-3.72767	-1.75642	-1.27729	-1.97825	0.340192	0.750341	0.505739	0.568655	0.135072	1.29728	1.27255	1.29281	1.1378	1.29941	-2.1428	0.891578	1.17384	0.0350889	-2.40893	-1.43442	0.00317115	-1.47589	1.33347	1.20421	0.24016	-0.866755	0.719119	-0.100731	1.02598	-1.17333	-3.42697	-0.646424	0.446528	-0.873984	0.285158	0.445075	1.23613	0.376959	-0.743505	0.96775	1.25954	-1.95941	-0.0740079	-0.0208713	-1.25712	-0.186144	0.170073	-2.92498	-0.731104	-1.14615	1.82041	1.2871	-0.157382	-0.507824	0.26621	-0.649465	-0.371953	0.603113	-0.421849	-0.255062	0.631906	-1.62317	0.97405	-1.20804	-9.842500e+001	-9.864889e+002	-1.084914e+003
580	-2.22298	1.64259	-1.21553	-3.72767	-2.23308	-1.21003	-1.56725	0.126354	0.894519	0.43122	0.558015	0.0135002	1.29965	1.10472	1.29191	1.17167	1.29951	1.11091	1.00828	1.39082	-0.143544	-2.40893	0.733533	-0.234457	-1.89343	1.20696	-1.92978	0.0119983	-0.866755	0.903842	-0.427929	-0.468912	-1.3738	-3.51755	-0.629065	-0.0265692	1.6793	0.173279	-0.33602	1.48313	0.434719	-0.185445	-0.404419	0.368262	-1.61192	-0.218532	1.57528	0.556599	1.92806	0.465957	-2.55988	-0.258699	-0.163782	1.36336	1.72258	-0.15643	0.0894589	-0.23957	0.525636	-0.165153	0.736745	-1.26478	-0.62378	1.2827	-2.18453	1.03427	-0.343096	-9.909273e+001	-9.760390e+002	-1.075132e+003
590	-2.17337	1.74873	-1.21285	-3.74517	-3.28346	-1.23058	-3.23044	0.116799	0.918532	0.480886	0.662324	0.372806	1.29963	1.17363	1.29785	1.2188	1.29976	1.11091	-1.15584	1.20942	0.183021	2.08616	0.365996	-0.0135662	-1.39413	0.950217	0.411639	1.4804	-0.866755	1.01478	-0.427929	1.1511	2.01397	-3.318	-0.588211	0.1617	-1.04015	-0.820529	-0.33602	1.25031	0.235733	-0.921016	1.89555	-0.00923147	-1.61192	-0.125122	-0.419118	-1.73279	0.945486	0.465957	-2.68261	-0.344961	-1.33267	1.34489	1.33527	-0.0804503	-1.35737	1.66334	-0.672429	-0.213943	0.682001	-1.26478	-1.40964	-0.406886	-1.76973	1.02949	0.165513	-1.064875e+002	-9.767487e+002	-1.083236e+003
600	-1.3062	1.76598	-1.25607	-3.77943	-1.21582	-1.21095	-1.07591	0.322698	0.916161	0.506834	0.612778	0.158602	1.29957	1.1649	1.29538	1.24885	1.29888	0.266308	-1.10253	1.05838	-0.00955001	-0.781863	1.47747	0.0601141	-2.17869	0.874969	-0.479575	1.05732	-0.0770444	1.08611	0.0637036	1.29917	-1.06942	-3.318	-0.408356	0.210851	-1.37813	-1.34645	-0.190518	1.205	0.253335	0.4085	-1.49084	0.433421	-1.09509	-0.202237	-0.138472	-0.194844	0.133422	0.430178	-2.76047	0.67558	1.34294	0.876506	1.40603	-0.333499	0.70153	1.94504	0.227471	-0.179331	0.678402	-1.26478	1.67763	0.161106	-1.64493	1.02949	2.19065	-1.009166e+002	-9.773939e+002	-1.078310e+003
610	-1.06257	1.81949	-1.23478	-3.6824	-0.847632	-1.2095	-1.60924	0.196357	0.825643	0.548264	0.607026	0.111076	1.29899	1.22392	1.29857	1.20939	1.29984	-0.863735	-0.225649	1.16433	0.0331146	-1.34373	0.637334	-0.407398	-1.91229	0.947228	2.09026	1.05732	-1.12567	0.869033	0.158463	0.18687	0.174205	-3.318	-0.408356	0.641191	-1.36961	-1.10855	-0.673038	1.18512	0.387038	0.40018	-0.457047	0.914572	-0.756515	0.152183	-1.73032	0.314829	0.769745	0.505677	-2.76047	0.0539786	-1.65416	0.396369	1.24885	0.0544419	-0.822931	0.361904	0.227471	-0.0696001	0.81091	-1.25687	1.02974	0.647296	-1.44756	1.02949	1.51054	-9.676069e+001	-9.746204e+002	-1.071381e+003
620	-0.650484	1.74377	-1.23091	-3.62938	-0.208645	-1.168	-0.545084	0.243637	0.763663	0.518345	0.567358	0.195263	1.29872	1.23832	1.29475	1.14859	1.29996	-0.863735	-0.394527	1.15471	0.0842537	-0.759811	-2.13088	0.593105	-1.44565	1.08637	0.438049	0.536723	-1.12567	0.84583	-0.466193	-0.258525	0.272202	-3.52445	-0.567621	0.631448	-2.04227	0.347063	-1.43557	1.13846	0.334121	0.179024	2.00338	1.12925	-1.30477	0.0506393	-0.701543	0.776115	0.165336	0.33143	-2.85714	-1.08252	-0.537653	2.4593	1.24885	-0.0589913	-0.0578961	0.143128	0.933431	-0.22605	0.953709	1.37019	0.484374	-0.265883	-1.75825	1.02949	-0.153817	-9.933949e+001	-9.734047e+002	-1.072744e+003
